metric,sn,scan_id,scan_processed_date,mean,median,min,max
Can Wall Thickness (mm),LH1T-50,2329,2024-02-01 22:57:20,0.230,0.23088,0.22760,0.23384
Can Outer Diameter (mm),LH1T-50,2329,2024-02-01 22:57:20,21.008,21.00796,20.97716,21.03736
Can Circularity (Dmin/Dmax) (%),LH1T-50,2329,2024-02-01 22:57:20,99.357,99.28761,99.16038,99.80163
Can Inner Diameter (mm),LH1T-51,2330,2024-02-01 23:06:32,20.549,20.54795,20.51699,20.57565
Can Outer Diameter (mm),LH1T-51,2330,2024-02-01 23:06:32,21.009,21.00787,20.97645,21.03840
Can Max Denting (mm),LH1T-51,2330,2024-02-01 23:06:32,0.029,0.02921,0.01854,0.04018
Can Circularity (Dmin/Dmax) (%),LH1T-51,2330,2024-02-01 23:06:32,99.792,99.77702,99.70624,99.93595
Can Wall Thickness (mm),LH1T-51,2330,2024-02-01 23:06:32,0.230,0.22996,0.22773,0.23338
Can Inner Diameter (mm),LH1T-52,2331,2024-02-01 23:15:45,20.547,20.54557,20.51711,20.57464
Can Outer Diameter (mm),LH1T-52,2331,2024-02-01 23:15:45,21.007,21.00513,20.97695,21.03711
Can Max Denting (mm),LH1T-52,2331,2024-02-01 23:15:45,0.030,0.02961,0.02033,0.04872
Can Wall Thickness (mm),LH1T-52,2331,2024-02-01 23:15:45,0.230,0.23019,0.22782,0.23283
Can Circularity (Dmin/Dmax) (%),LH1T-52,2331,2024-02-01 23:15:45,99.832,99.83253,99.74076,99.91221
Can Inner Diameter (mm),LH1T-53,2332,2024-02-01 23:24:58,20.547,20.54431,20.51640,20.57861
Can Outer Diameter (mm),LH1T-53,2332,2024-02-01 23:24:58,21.008,21.00514,20.97556,21.04709
Can Max Denting (mm),LH1T-53,2332,2024-02-01 23:24:58,0.036,0.03690,0.02329,0.05478
Can Circularity (Dmin/Dmax) (%),LH1T-53,2332,2024-02-01 23:24:58,99.577,99.54266,99.40217,99.90716
Can Wall Thickness (mm),LH1T-53,2332,2024-02-01 23:24:58,0.230,0.23042,0.22810,0.23425
Can Inner Diameter (mm),LH1T-54,2333,2024-02-01 23:34:13,20.545,20.54429,20.51396,20.57291
Can Outer Diameter (mm),LH1T-54,2333,2024-02-01 23:34:13,21.007,21.00431,20.97488,21.03393
Can Max Denting (mm),LH1T-54,2333,2024-02-01 23:34:13,0.026,0.02565,0.01994,0.03475
Can Wall Thickness (mm),LH1T-54,2333,2024-02-01 23:34:13,0.231,0.23060,0.22855,0.23320
Can Circularity (Dmin/Dmax) (%),LH1T-54,2333,2024-02-01 23:34:13,99.816,99.81019,99.72532,99.92408
Can Inner Diameter (mm),LH1T-55,2334,2024-02-01 23:43:27,20.547,20.54315,20.51626,20.58193
Can Outer Diameter (mm),LH1T-55,2334,2024-02-01 23:43:27,21.008,21.00490,20.97601,21.04957
Can Max Denting (mm),LH1T-55,2334,2024-02-01 23:43:27,0.042,0.03877,0.02857,0.06590
Can Circularity (Dmin/Dmax) (%),LH1T-55,2334,2024-02-01 23:43:27,99.417,99.38144,99.18858,99.77540
Can Wall Thickness (mm),LH1T-55,2334,2024-02-01 23:43:27,0.231,0.23069,0.22750,0.23384
Can Outer Diameter (mm),LH1T-56,2335,2024-02-01 23:52:42,21.006,21.00396,20.97891,21.03774
Can Max Denting (mm),LH1T-56,2335,2024-02-01 23:52:42,0.057,0.05623,0.04021,0.07737
Can Wall Thickness (mm),LH1T-56,2335,2024-02-01 23:52:42,0.231,0.23069,0.22864,0.23256
Can Inner Diameter (mm),LH1T-56,2335,2024-02-01 23:52:42,20.545,20.54270,20.51651,20.57466
Can Circularity (Dmin/Dmax) (%),LH1T-56,2335,2024-02-01 23:52:42,99.153,99.06825,98.81646,99.77371
Can Inner Diameter (mm),LH1T-57,2336,2024-02-02 00:01:59,20.547,20.54470,20.51755,20.57406
Can Outer Diameter (mm),LH1T-57,2336,2024-02-02 00:01:59,21.008,21.00498,20.97743,21.03751
Can Max Denting (mm),LH1T-57,2336,2024-02-02 00:01:59,0.039,0.03755,0.02393,0.06000
Can Circularity (Dmin/Dmax) (%),LH1T-57,2336,2024-02-02 00:01:59,99.420,99.36804,99.19484,99.83533
Can Wall Thickness (mm),LH1T-57,2336,2024-02-02 00:01:59,0.230,0.23024,0.22810,0.23365
Can Inner Diameter (mm),LH1T-58,2337,2024-02-02 00:11:18,20.548,20.54547,20.51760,20.57601
Can Outer Diameter (mm),LH1T-58,2337,2024-02-02 00:11:18,21.009,21.00713,20.97715,21.03876
Can Max Denting (mm),LH1T-58,2337,2024-02-02 00:11:18,0.029,0.02794,0.01996,0.04353
Can Circularity (Dmin/Dmax) (%),LH1T-58,2337,2024-02-02 00:11:18,99.867,99.86103,99.78417,99.96664
Can Wall Thickness (mm),LH1T-58,2337,2024-02-02 00:11:18,0.230,0.23056,0.22764,0.23393
Can Inner Diameter (mm),LH1T-59,2338,2024-02-02 00:20:38,20.548,20.54481,20.51986,20.57528
Can Max Denting (mm),LH1T-59,2338,2024-02-02 00:20:38,0.038,0.03879,0.02347,0.05131
Can Outer Diameter (mm),LH1T-59,2338,2024-02-02 00:20:38,21.008,21.00546,20.98042,21.03921
Can Circularity (Dmin/Dmax) (%),LH1T-59,2338,2024-02-02 00:20:38,99.669,99.64348,99.54061,99.91718
Can Wall Thickness (mm),LH1T-59,2338,2024-02-02 00:20:38,0.230,0.23042,0.22755,0.23334
Can Inner Diameter (mm),LH1T-60,2339,2024-02-02 00:29:55,20.541,20.53710,20.51186,20.57291
Can Outer Diameter (mm),LH1T-60,2339,2024-02-02 00:29:55,21.004,21.00211,20.97470,21.03739
Can Max Denting (mm),LH1T-60,2339,2024-02-02 00:29:55,0.028,0.02762,0.02111,0.04323
Can Circularity (Dmin/Dmax) (%),LH1T-60,2339,2024-02-02 00:29:55,99.891,99.88936,99.79010,99.99609
Can Wall Thickness (mm),LH1T-60,2339,2024-02-02 00:29:55,0.231,0.23147,0.22814,0.23370
Can Inner Diameter (mm),LH1T-61,2340,2024-02-02 00:39:09,20.545,20.54266,20.51567,20.57329
Can Outer Diameter (mm),LH1T-61,2340,2024-02-02 00:39:09,21.005,21.00287,20.97647,21.03513
Can Circularity (Dmin/Dmax) (%),LH1T-61,2340,2024-02-02 00:39:09,99.292,99.24859,99.02659,99.73303
Can Wall Thickness (mm),LH1T-61,2340,2024-02-02 00:39:09,0.230,0.23042,0.22851,0.23247
Can Max Denting (mm),LH1T-61,2340,2024-02-02 00:39:09,0.053,0.05199,0.03654,0.07320
Can Inner Diameter (mm),LH1T-62,2341,2024-02-02 00:48:25,20.544,20.54184,20.51298,20.57117
Can Outer Diameter (mm),LH1T-62,2341,2024-02-02 00:48:25,21.004,21.00148,20.97499,21.03328
Can Max Denting (mm),LH1T-62,2341,2024-02-02 00:48:25,0.025,0.02469,0.01954,0.03371
Can Circularity (Dmin/Dmax) (%),LH1T-62,2341,2024-02-02 00:48:25,99.886,99.89163,99.80868,99.95983
Can Wall Thickness (mm),LH1T-62,2341,2024-02-02 00:48:25,0.230,0.22996,0.22791,0.23447
Can Inner Diameter (mm),LH1T-63,2342,2024-02-02 00:57:33,20.545,20.54164,20.51631,20.57582
Can Outer Diameter (mm),LH1T-63,2342,2024-02-02 00:57:33,21.010,21.00840,20.97687,21.04176
Can Max Denting (mm),LH1T-63,2342,2024-02-02 00:57:33,0.027,0.02725,0.01728,0.04396
Can Circularity (Dmin/Dmax) (%),LH1T-63,2342,2024-02-02 00:57:33,99.916,99.92658,99.82668,99.99750
Can Wall Thickness (mm),LH1T-63,2342,2024-02-02 00:57:33,0.232,0.23238,0.22869,0.23516
Can Inner Diameter (mm),LH1T-64,2343,2024-02-02 01:06:52,20.545,20.54241,20.51577,20.57387
Can Outer Diameter (mm),LH1T-64,2343,2024-02-02 01:06:52,21.007,21.00453,20.97651,21.03535
Can Max Denting (mm),LH1T-64,2343,2024-02-02 01:06:52,0.038,0.03703,0.02331,0.05647
Can Wall Thickness (mm),LH1T-64,2343,2024-02-02 01:06:52,0.231,0.23051,0.22814,0.23794
Can Circularity (Dmin/Dmax) (%),LH1T-64,2343,2024-02-02 01:06:52,99.725,99.74340,99.55128,99.94076
Can Outer Diameter (mm),LH1T-65,2344,2024-02-02 01:16:04,21.006,21.00399,20.97714,21.03543
Can Max Denting (mm),LH1T-65,2344,2024-02-02 01:16:04,0.038,0.03731,0.02664,0.05772
Can Circularity (Dmin/Dmax) (%),LH1T-65,2344,2024-02-02 01:16:04,99.600,99.57843,99.43101,99.91248
Can Inner Diameter (mm),LH1T-65,2344,2024-02-02 01:16:04,20.545,20.54323,20.51684,20.57295
Can Wall Thickness (mm),LH1T-65,2344,2024-02-02 01:16:04,0.230,0.23037,0.22810,0.23338
Can Inner Diameter (mm),LH1T-66,2345,2024-02-02 01:25:25,20.546,20.54619,20.51659,20.57299
Can Outer Diameter (mm),LH1T-66,2345,2024-02-02 01:25:25,21.006,21.00421,20.97660,21.03602
Can Max Denting (mm),LH1T-66,2345,2024-02-02 01:25:25,0.032,0.03095,0.02168,0.04698
Can Wall Thickness (mm),LH1T-66,2345,2024-02-02 01:25:25,0.230,0.22992,0.22801,0.23375
Can Circularity (Dmin/Dmax) (%),LH1T-66,2345,2024-02-02 01:25:25,99.817,99.81373,99.73066,99.92388
Can Inner Diameter (mm),LH1T-67,2346,2024-02-02 01:34:37,20.546,20.54349,20.51531,20.57584
Can Outer Diameter (mm),LH1T-67,2346,2024-02-02 01:34:37,21.007,21.00423,20.97751,21.03866
Can Max Denting (mm),LH1T-67,2346,2024-02-02 01:34:37,0.036,0.03545,0.02698,0.05425
Can Wall Thickness (mm),LH1T-67,2346,2024-02-02 01:34:37,0.230,0.23033,0.22910,0.23229
Can Circularity (Dmin/Dmax) (%),LH1T-67,2346,2024-02-02 01:34:37,99.685,99.66898,99.55576,99.86562
Can Inner Diameter (mm),LH1T-68,2347,2024-02-02 01:43:56,20.542,20.54033,20.51464,20.57179
Can Max Denting (mm),LH1T-68,2347,2024-02-02 01:43:56,0.046,0.04651,0.02751,0.06468
Can Circularity (Dmin/Dmax) (%),LH1T-68,2347,2024-02-02 01:43:56,99.558,99.51716,99.35305,99.89148
Can Outer Diameter (mm),LH1T-68,2347,2024-02-02 01:43:56,21.004,21.00159,20.97557,21.03454
Can Wall Thickness (mm),LH1T-68,2347,2024-02-02 01:43:56,0.231,0.23047,0.22782,0.23534
Can Inner Diameter (mm),LH1T-69,2348,2024-02-02 01:53:14,20.548,20.54806,20.51838,20.57631
Can Outer Diameter (mm),LH1T-69,2348,2024-02-02 01:53:14,21.008,21.00571,20.98003,21.03806
Can Max Denting (mm),LH1T-69,2348,2024-02-02 01:53:14,0.030,0.02859,0.02052,0.04781
Can Circularity (Dmin/Dmax) (%),LH1T-69,2348,2024-02-02 01:53:14,99.842,99.84164,99.76660,99.95324
Can Wall Thickness (mm),LH1T-69,2348,2024-02-02 01:53:14,0.230,0.23010,0.22787,0.23352
Can Inner Diameter (mm),LH1T-70,2349,2024-02-02 02:02:29,20.545,20.54291,20.51738,20.57408
Can Outer Diameter (mm),LH1T-70,2349,2024-02-02 02:02:29,21.006,21.00475,20.97633,21.03701
Can Wall Thickness (mm),LH1T-70,2349,2024-02-02 02:02:29,0.231,0.23069,0.22769,0.23347
Can Circularity (Dmin/Dmax) (%),LH1T-70,2349,2024-02-02 02:02:29,99.522,99.47215,99.30685,99.86279
Can Max Denting (mm),LH1T-70,2349,2024-02-02 02:02:29,0.041,0.04117,0.02414,0.06145
Can Inner Diameter (mm),LH1T-71,2350,2024-02-02 02:11:45,20.544,20.54257,20.51427,20.57089
Can Outer Diameter (mm),LH1T-71,2350,2024-02-02 02:11:45,21.004,21.00131,20.97448,21.03246
Can Max Denting (mm),LH1T-71,2350,2024-02-02 02:11:45,0.027,0.02615,0.01824,0.03858
Can Wall Thickness (mm),LH1T-71,2350,2024-02-02 02:11:45,0.230,0.23010,0.22846,0.23306
Can Circularity (Dmin/Dmax) (%),LH1T-71,2350,2024-02-02 02:11:45,99.890,99.89245,99.81519,99.99376
Can Inner Diameter (mm),LH1T-72,2351,2024-02-02 02:20:58,20.545,20.54348,20.51594,20.57400
Can Outer Diameter (mm),LH1T-72,2351,2024-02-02 02:20:58,21.006,21.00505,20.97751,21.03601
Can Max Denting (mm),LH1T-72,2351,2024-02-02 02:20:58,0.037,0.03794,0.02398,0.05078
Can Circularity (Dmin/Dmax) (%),LH1T-72,2351,2024-02-02 02:20:58,99.658,99.62497,99.49276,99.95118
Can Wall Thickness (mm),LH1T-72,2351,2024-02-02 02:20:58,0.231,0.23069,0.22842,0.23379
Can Inner Diameter (mm),LH1T-73,2352,2024-02-02 02:30:12,20.547,20.54513,20.51704,20.57301
Can Outer Diameter (mm),LH1T-73,2352,2024-02-02 02:30:12,21.007,21.00542,20.97743,21.03631
Can Max Denting (mm),LH1T-73,2352,2024-02-02 02:30:12,0.037,0.03572,0.02500,0.05393
Can Circularity (Dmin/Dmax) (%),LH1T-73,2352,2024-02-02 02:30:12,99.693,99.68419,99.55249,99.91284
Can Wall Thickness (mm),LH1T-73,2352,2024-02-02 02:30:12,0.230,0.23019,0.22773,0.23434
Can Outer Diameter (mm),LH1T-74,2353,2024-02-02 02:39:30,21.007,21.00466,20.97869,21.03647
Can Max Denting (mm),LH1T-74,2353,2024-02-02 02:39:30,0.025,0.02432,0.01900,0.03541
Can Inner Diameter (mm),LH1T-74,2353,2024-02-02 02:39:30,20.543,20.53746,20.51731,20.57436
Can Circularity (Dmin/Dmax) (%),LH1T-74,2353,2024-02-02 02:39:30,99.905,99.90395,99.83033,99.97282
Can Wall Thickness (mm),LH1T-74,2353,2024-02-02 02:39:30,0.232,0.23197,0.22896,0.23539
Can Inner Diameter (mm),LH1T-75,2354,2024-02-02 02:48:44,20.546,20.54358,20.51550,20.57965
Can Outer Diameter (mm),LH1T-75,2354,2024-02-02 02:48:44,21.007,21.00614,20.97480,21.04418
Can Max Denting (mm),LH1T-75,2354,2024-02-02 02:48:44,0.050,0.05232,0.02825,0.06864
Can Wall Thickness (mm),LH1T-75,2354,2024-02-02 02:48:44,0.231,0.23097,0.22810,0.23238
Can Circularity (Dmin/Dmax) (%),LH1T-75,2354,2024-02-02 02:48:44,99.454,99.43271,99.26292,99.80550
Can Inner Diameter (mm),LH1T-76,2355,2024-02-02 02:57:59,20.544,20.53998,20.51470,20.57309
Can Outer Diameter (mm),LH1T-76,2355,2024-02-02 02:57:59,21.006,21.00337,20.97544,21.03603
Can Max Denting (mm),LH1T-76,2355,2024-02-02 02:57:59,0.039,0.04020,0.02069,0.04938
Can Circularity (Dmin/Dmax) (%),LH1T-76,2355,2024-02-02 02:57:59,99.651,99.63083,99.44962,99.98534
Can Wall Thickness (mm),LH1T-76,2355,2024-02-02 02:57:59,0.231,0.23133,0.22801,0.23502
Can Inner Diameter (mm),LH1T-77,2356,2024-02-02 03:07:18,20.541,20.53720,20.51653,20.57302
Can Max Denting (mm),LH1T-77,2356,2024-02-02 03:07:18,0.035,0.03374,0.02647,0.05131
Can Outer Diameter (mm),LH1T-77,2356,2024-02-02 03:07:18,21.006,21.00442,20.97764,21.03532
Can Wall Thickness (mm),LH1T-77,2356,2024-02-02 03:07:18,0.232,0.23224,0.22832,0.23611
Can Circularity (Dmin/Dmax) (%),LH1T-77,2356,2024-02-02 03:07:18,99.869,99.88492,99.77554,99.98846
Can Inner Diameter (mm),LH1T-78,2357,2024-02-02 03:16:32,20.545,20.54346,20.51349,20.57381
Can Outer Diameter (mm),LH1T-78,2357,2024-02-02 03:16:32,21.007,21.00584,20.97660,21.03647
Can Max Denting (mm),LH1T-78,2357,2024-02-02 03:16:32,0.033,0.03234,0.02053,0.04788
Can Circularity (Dmin/Dmax) (%),LH1T-78,2357,2024-02-02 03:16:32,99.865,99.88239,99.77278,99.95915
Can Wall Thickness (mm),LH1T-78,2357,2024-02-02 03:16:32,0.231,0.23097,0.22837,0.23338
Can Inner Diameter (mm),LH1T-79,2358,2024-02-02 03:25:44,20.544,20.54021,20.51468,20.57386
Can Outer Diameter (mm),LH1T-79,2358,2024-02-02 03:25:44,21.007,21.00523,20.97596,21.03578
Can Circularity (Dmin/Dmax) (%),LH1T-79,2358,2024-02-02 03:25:44,99.794,99.78934,99.68653,99.98160
Can Max Denting (mm),LH1T-79,2358,2024-02-02 03:25:44,0.033,0.03326,0.02189,0.04427
Can Wall Thickness (mm),LH1T-79,2358,2024-02-02 03:25:44,0.231,0.23133,0.22892,0.23484
Can Inner Diameter (mm),LH1T-80,2360,2024-02-02 03:35:06,20.543,20.53959,20.51463,20.57211
Can Outer Diameter (mm),LH1T-80,2360,2024-02-02 03:35:06,21.007,21.00416,20.97554,21.03677
Can Max Denting (mm),LH1T-80,2360,2024-02-02 03:35:06,0.051,0.04775,0.02588,0.09215
Can Wall Thickness (mm),LH1T-80,2360,2024-02-02 03:35:06,0.232,0.23174,0.22896,0.23561
Can Circularity (Dmin/Dmax) (%),LH1T-80,2360,2024-02-02 03:35:06,99.792,99.77858,99.67481,99.95152
Can Inner Diameter (mm),LH1T-81,2368,2024-02-02 07:59:10,20.546,20.54410,20.51671,20.57208
Can Outer Diameter (mm),LH1T-81,2368,2024-02-02 07:59:10,21.006,21.00384,20.97536,21.03565
Can Max Denting (mm),LH1T-81,2368,2024-02-02 07:59:10,0.026,0.02549,0.01736,0.03668
Can Circularity (Dmin/Dmax) (%),LH1T-81,2368,2024-02-02 07:59:10,99.867,99.87787,99.73890,99.99359
Can Wall Thickness (mm),LH1T-81,2368,2024-02-02 07:59:10,0.230,0.23042,0.22801,0.23388
Can Inner Diameter (mm),LH1T-82,2369,2024-02-02 08:08:26,20.546,20.54683,20.51509,20.57189
Can Outer Diameter (mm),LH1T-82,2369,2024-02-02 08:08:26,21.006,21.00548,20.97573,21.03528
Can Max Denting (mm),LH1T-82,2369,2024-02-02 08:08:26,0.024,0.02392,0.01826,0.03334
Can Circularity (Dmin/Dmax) (%),LH1T-82,2369,2024-02-02 08:08:26,99.901,99.89945,99.83747,99.99032
Can Wall Thickness (mm),LH1T-82,2369,2024-02-02 08:08:26,0.230,0.23015,0.22719,0.23329
Can Outer Diameter (mm),LH1T-83,2370,2024-02-02 08:17:46,21.008,21.00695,20.97842,21.04329
Can Max Denting (mm),LH1T-83,2370,2024-02-02 08:17:46,0.036,0.03542,0.02495,0.04788
Can Inner Diameter (mm),LH1T-83,2370,2024-02-02 08:17:46,20.548,20.54684,20.51885,20.57489
Can Circularity (Dmin/Dmax) (%),LH1T-83,2370,2024-02-02 08:17:46,99.702,99.69385,99.55828,99.88255
Can Wall Thickness (mm),LH1T-83,2370,2024-02-02 08:17:46,0.230,0.23006,0.22741,0.23420
Can Inner Diameter (mm),LH1T-84,2371,2024-02-02 08:36:58,20.546,20.54471,20.51526,20.57286
Can Outer Diameter (mm),LH1T-84,2371,2024-02-02 08:36:58,21.006,21.00480,20.97526,21.03806
Can Max Denting (mm),LH1T-84,2371,2024-02-02 08:36:58,0.036,0.03422,0.02169,0.05515
Can Wall Thickness (mm),LH1T-84,2371,2024-02-02 08:36:58,0.230,0.23024,0.22791,0.23315
Can Circularity (Dmin/Dmax) (%),LH1T-84,2371,2024-02-02 08:36:58,99.710,99.69191,99.58086,99.89263
Can Inner Diameter (mm),LH1T-85,2372,2024-02-02 08:46:19,20.548,20.54774,20.51761,20.57726
Can Outer Diameter (mm),LH1T-85,2372,2024-02-02 08:46:19,21.008,21.00712,20.97726,21.04329
Can Max Denting (mm),LH1T-85,2372,2024-02-02 08:46:19,0.026,0.02497,0.02042,0.04120
Can Wall Thickness (mm),LH1T-85,2372,2024-02-02 08:46:19,0.230,0.23019,0.22814,0.23302
Can Circularity (Dmin/Dmax) (%),LH1T-85,2372,2024-02-02 08:46:19,99.903,99.89940,99.84140,99.97954
Can Inner Diameter (mm),LH1T-86,2373,2024-02-02 08:55:47,20.545,20.54055,20.51551,20.57556
Can Outer Diameter (mm),LH1T-86,2373,2024-02-02 08:55:47,21.008,21.00603,20.97597,21.03677
Can Circularity (Dmin/Dmax) (%),LH1T-86,2373,2024-02-02 08:55:47,99.870,99.86601,99.79814,99.98421
Can Max Denting (mm),LH1T-86,2373,2024-02-02 08:55:47,0.030,0.02925,0.02109,0.04405
Can Wall Thickness (mm),LH1T-86,2373,2024-02-02 08:55:47,0.231,0.23092,0.22796,0.23498
Can Outer Diameter (mm),LH1T-87,2374,2024-02-02 09:05:14,21.004,21.00174,20.97198,21.03684
Can Max Denting (mm),LH1T-87,2374,2024-02-02 09:05:14,0.025,0.02376,0.01835,0.04231
Can Wall Thickness (mm),LH1T-87,2374,2024-02-02 09:05:14,0.231,0.23074,0.22746,0.23406
Can Inner Diameter (mm),LH1T-87,2374,2024-02-02 09:05:14,20.543,20.54082,20.51123,20.57291
Can Circularity (Dmin/Dmax) (%),LH1T-87,2374,2024-02-02 09:05:14,99.890,99.90464,99.77232,99.99109
Can Max Denting (mm),LH1T-88,2375,2024-02-02 09:14:36,0.029,0.02636,0.01937,0.05393
Can Outer Diameter (mm),LH1T-88,2375,2024-02-02 09:14:36,21.006,21.00394,20.97343,21.03940
Can Inner Diameter (mm),LH1T-88,2375,2024-02-02 09:14:36,20.545,20.54310,20.51377,20.57345
Can Circularity (Dmin/Dmax) (%),LH1T-88,2375,2024-02-02 09:14:36,99.773,99.76764,99.66397,99.95873
Can Wall Thickness (mm),LH1T-88,2375,2024-02-02 09:14:36,0.231,0.23056,0.22801,0.23611
Can Inner Diameter (mm),LH1T-89,2376,2024-02-02 09:23:55,20.544,20.54037,20.51406,20.57528
Can Outer Diameter (mm),LH1T-89,2376,2024-02-02 09:23:55,21.007,21.00448,20.97453,21.04204
Can Max Denting (mm),LH1T-89,2376,2024-02-02 09:23:55,0.026,0.02601,0.02127,0.03618
Can Circularity (Dmin/Dmax) (%),LH1T-89,2376,2024-02-02 09:23:55,99.864,99.86306,99.77190,99.96937
Can Wall Thickness (mm),LH1T-89,2376,2024-02-02 09:23:55,0.231,0.23156,0.22987,0.23356
Can Inner Diameter (mm),LH1T-90,2377,2024-02-02 09:33:16,20.546,20.54493,20.51486,20.57992
Can Outer Diameter (mm),LH1T-90,2377,2024-02-02 09:33:16,21.009,21.00713,20.97642,21.04677
Can Max Denting (mm),LH1T-90,2377,2024-02-02 09:33:16,0.036,0.03462,0.02241,0.06379
Can Wall Thickness (mm),LH1T-90,2377,2024-02-02 09:33:16,0.231,0.23165,0.22851,0.23425
Can Circularity (Dmin/Dmax) (%),LH1T-90,2377,2024-02-02 09:33:16,99.802,99.79059,99.72724,99.99281
Can Inner Diameter (mm),LH1T-91,2378,2024-02-02 09:42:42,20.542,20.54175,20.51359,20.56972
Can Max Denting (mm),LH1T-91,2378,2024-02-02 09:42:42,0.030,0.02967,0.02213,0.04028
Can Wall Thickness (mm),LH1T-91,2378,2024-02-02 09:42:42,0.231,0.23092,0.22810,0.23402
Can Outer Diameter (mm),LH1T-91,2378,2024-02-02 09:42:42,21.004,21.00158,20.97462,21.03319
Can Circularity (Dmin/Dmax) (%),LH1T-91,2378,2024-02-02 09:42:42,99.781,99.78477,99.67440,99.99593
Can Inner Diameter (mm),LH1T-92,2379,2024-02-02 09:52:09,20.546,20.54389,20.51474,20.57388
Can Outer Diameter (mm),LH1T-92,2379,2024-02-02 09:52:09,21.007,21.00501,20.97493,21.03816
Can Max Denting (mm),LH1T-92,2379,2024-02-02 09:52:09,0.044,0.04281,0.02801,0.06703
Can Circularity (Dmin/Dmax) (%),LH1T-92,2379,2024-02-02 09:52:09,99.531,99.51451,99.34448,99.84137
Can Wall Thickness (mm),LH1T-92,2379,2024-02-02 09:52:09,0.230,0.23051,0.22842,0.23247
Can Inner Diameter (mm),LH1T-93,2380,2024-02-02 10:01:29,20.547,20.54584,20.51666,20.57447
Can Outer Diameter (mm),LH1T-93,2380,2024-02-02 10:01:29,21.008,21.00576,20.97702,21.03804
Can Max Denting (mm),LH1T-93,2380,2024-02-02 10:01:29,0.025,0.02461,0.01899,0.03697
Can Circularity (Dmin/Dmax) (%),LH1T-93,2380,2024-02-02 10:01:29,99.793,99.79248,99.65660,99.95874
Can Wall Thickness (mm),LH1T-93,2380,2024-02-02 10:01:29,0.230,0.23060,0.22782,0.23302
Can Inner Diameter (mm),LH1T-94,2381,2024-02-02 10:10:49,20.545,20.54231,20.51361,20.57119
Can Outer Diameter (mm),LH1T-94,2381,2024-02-02 10:10:49,21.005,21.00275,20.97660,21.03430
Can Wall Thickness (mm),LH1T-94,2381,2024-02-02 10:10:49,0.230,0.23051,0.22769,0.23329
Can Circularity (Dmin/Dmax) (%),LH1T-94,2381,2024-02-02 10:10:49,99.618,99.59185,99.49297,99.93450
Can Max Denting (mm),LH1T-94,2381,2024-02-02 10:10:49,0.034,0.03243,0.02331,0.05966
Can Inner Diameter (mm),LH1T-95,2383,2024-02-02 10:20:11,20.544,20.54294,20.51598,20.57280
Can Outer Diameter (mm),LH1T-95,2383,2024-02-02 10:20:11,21.006,21.00373,20.97821,21.03563
Can Max Denting (mm),LH1T-95,2383,2024-02-02 10:20:11,0.050,0.05164,0.02704,0.07803
Can Circularity (Dmin/Dmax) (%),LH1T-95,2383,2024-02-02 10:20:11,99.419,99.38919,99.20320,99.75912
Can Wall Thickness (mm),LH1T-95,2383,2024-02-02 10:20:11,0.231,0.23101,0.22846,0.23261
Can Inner Diameter (mm),LH1T-96,2384,2024-02-02 10:29:36,20.543,20.53767,20.51665,20.59809
Can Outer Diameter (mm),LH1T-96,2384,2024-02-02 10:29:36,21.009,21.00644,20.97721,21.06548
Can Max Denting (mm),LH1T-96,2384,2024-02-02 10:29:36,0.032,0.03045,0.02184,0.05460
Can Circularity (Dmin/Dmax) (%),LH1T-96,2384,2024-02-02 10:29:36,99.785,99.79233,99.57940,99.97968
Can Wall Thickness (mm),LH1T-96,2384,2024-02-02 10:29:36,0.233,0.23347,0.22823,0.23707
Can Inner Diameter (mm),LH1T-97,2385,2024-02-02 10:39:00,20.542,20.54133,20.51317,20.57011
Can Outer Diameter (mm),LH1T-97,2385,2024-02-02 10:39:00,21.003,21.00198,20.97482,21.03368
Can Max Denting (mm),LH1T-97,2385,2024-02-02 10:39:00,0.037,0.03656,0.02573,0.05415
Can Wall Thickness (mm),LH1T-97,2385,2024-02-02 10:39:00,0.231,0.23083,0.22801,0.23384
Can Circularity (Dmin/Dmax) (%),LH1T-97,2385,2024-02-02 10:39:00,99.757,99.73226,99.59629,99.98425
Can Inner Diameter (mm),LH1T-98,2389,2024-02-02 10:48:24,20.544,20.54178,20.51297,20.57289
Can Outer Diameter (mm),LH1T-98,2389,2024-02-02 10:48:24,21.005,21.00207,20.97508,21.03436
Can Max Denting (mm),LH1T-98,2389,2024-02-02 10:48:24,0.030,0.03011,0.02247,0.04406
Can Wall Thickness (mm),LH1T-98,2389,2024-02-02 10:48:24,0.230,0.23015,0.22805,0.23388
Can Circularity (Dmin/Dmax) (%),LH1T-98,2389,2024-02-02 10:48:24,99.682,99.66475,99.57581,99.86373
Can Inner Diameter (mm),LH1T-99,2390,2024-02-02 10:57:52,20.547,20.54647,20.51750,20.57498
Can Outer Diameter (mm),LH1T-99,2390,2024-02-02 10:57:52,21.006,21.00548,20.97687,21.03582
Can Max Denting (mm),LH1T-99,2390,2024-02-02 10:57:52,0.029,0.02926,0.02082,0.04470
Can Circularity (Dmin/Dmax) (%),LH1T-99,2390,2024-02-02 10:57:52,99.842,99.84651,99.75267,99.95305
Can Wall Thickness (mm),LH1T-99,2390,2024-02-02 10:57:52,0.230,0.22969,0.22810,0.23233
Can Inner Diameter (mm),LH1T-100,2391,2024-02-02 11:07:10,20.546,20.54485,20.51558,20.57210
