metric,sn,scan_id,scan_processed_date,mean,median,min,max
Core Area (mm²),LH1T-51,2330,2024-02-01 23:06:32,12.534,12.53488,12.48069,12.59244
Core Circularity (MCC) (%),LH1T-51,2330,2024-02-01 23:06:32,83.613,83.65101,82.83333,84.76311
Core Circularity (Dmin/Dmax) (%),LH1T-51,2330,2024-02-01 23:06:32,95.614,95.60550,94.52304,97.30406
Core Concentricity (mm),LH1T-51,2330,2024-02-01 23:06:32,0.122,0.11769,0.08612,0.14944
Core Effective Diameter (mm),LH1T-51,2330,2024-02-01 23:06:32,3.995,3.99490,3.98640,4.00429
Core Concentricity (mm),LH1T-52,2331,2024-02-01 23:15:45,0.124,0.12489,0.10671,0.13759
Core Area (mm²),LH1T-52,2331,2024-02-01 23:15:45,12.433,12.43604,12.37633,12.48405
Core Circularity (MCC) (%),LH1T-52,2331,2024-02-01 23:15:45,83.680,83.59201,82.93778,84.69366
Core Circularity (Dmin/Dmax) (%),LH1T-52,2331,2024-02-01 23:15:45,94.755,94.62443,94.04892,96.11924
Core Effective Diameter (mm),LH1T-52,2331,2024-02-01 23:15:45,3.979,3.97928,3.96993,3.98697
Core Area (mm²),LH1T-53,2332,2024-02-01 23:24:58,12.564,12.56312,12.47477,12.69505
Core Circularity (MCC) (%),LH1T-53,2332,2024-02-01 23:24:58,83.665,83.55529,82.67367,84.48879
Core Circularity (Dmin/Dmax) (%),LH1T-53,2332,2024-02-01 23:24:58,95.485,95.44362,94.75835,96.55821
Core Effective Diameter (mm),LH1T-53,2332,2024-02-01 23:24:58,4.000,3.99933,3.98540,4.02006
Core Concentricity (mm),LH1T-53,2332,2024-02-01 23:24:58,0.159,0.14887,0.10647,0.21584
Core Area (mm²),LH1T-54,2333,2024-02-01 23:34:13,12.447,12.44532,12.40820,12.48459
Core Circularity (MCC) (%),LH1T-54,2333,2024-02-01 23:34:13,83.679,83.70488,82.38363,84.77054
Core Circularity (Dmin/Dmax) (%),LH1T-54,2333,2024-02-01 23:34:13,94.432,94.32062,93.53552,95.77409
Core Concentricity (mm),LH1T-54,2333,2024-02-01 23:34:13,0.146,0.14165,0.12258,0.16896
Core Effective Diameter (mm),LH1T-54,2333,2024-02-01 23:34:13,3.981,3.98054,3.97479,3.98694
Core Area (mm²),LH1T-55,2334,2024-02-01 23:43:27,12.678,12.66761,12.60306,12.78031
Core Circularity (MCC) (%),LH1T-55,2334,2024-02-01 23:43:27,83.707,83.55430,82.38969,85.50631
Core Circularity (Dmin/Dmax) (%),LH1T-55,2334,2024-02-01 23:43:27,96.778,96.68927,96.21061,97.73482
Core Concentricity (mm),LH1T-55,2334,2024-02-01 23:43:27,0.174,0.16540,0.14229,0.19886
Core Effective Diameter (mm),LH1T-55,2334,2024-02-01 23:43:27,4.018,4.01600,4.00562,4.03400
Core Area (mm²),LH1T-56,2335,2024-02-01 23:52:42,12.405,12.40672,12.28569,12.53892
Core Circularity (MCC) (%),LH1T-56,2335,2024-02-01 23:52:42,82.935,82.97021,81.99830,84.20195
Core Circularity (Dmin/Dmax) (%),LH1T-56,2335,2024-02-01 23:52:42,90.671,90.46222,89.99616,91.82727
Core Effective Diameter (mm),LH1T-56,2335,2024-02-01 23:52:42,3.974,3.97487,3.95531,3.99577
Core Concentricity (mm),LH1T-56,2335,2024-02-01 23:52:42,0.118,0.11734,0.10344,0.13151
Core Area (mm²),LH1T-57,2336,2024-02-02 00:01:59,12.580,12.58034,12.48741,12.67595
Core Circularity (MCC) (%),LH1T-57,2336,2024-02-02 00:01:59,83.611,83.62733,82.57890,85.09990
Core Circularity (Dmin/Dmax) (%),LH1T-57,2336,2024-02-02 00:01:59,94.739,94.64764,94.15214,95.81392
Core Effective Diameter (mm),LH1T-57,2336,2024-02-02 00:01:59,4.002,4.00221,3.98767,4.01777
Core Concentricity (mm),LH1T-57,2336,2024-02-02 00:01:59,0.116,0.11522,0.09332,0.13716
Core Area (mm²),LH1T-58,2337,2024-02-02 00:11:18,12.497,12.50651,12.37767,12.66156
Core Circularity (MCC) (%),LH1T-58,2337,2024-02-02 00:11:18,83.673,83.82887,82.36959,84.71759
Core Circularity (Dmin/Dmax) (%),LH1T-58,2337,2024-02-02 00:11:18,95.107,94.98365,94.28279,96.17545
Core Effective Diameter (mm),LH1T-58,2337,2024-02-02 00:11:18,3.989,3.99039,3.96984,4.01520
Core Concentricity (mm),LH1T-58,2337,2024-02-02 00:11:18,0.083,0.08940,0.04512,0.13628
Core Area (mm²),LH1T-59,2338,2024-02-02 00:20:38,12.511,12.50946,12.46979,12.54416
Core Circularity (MCC) (%),LH1T-59,2338,2024-02-02 00:20:38,83.854,83.73475,83.13783,85.23431
Core Circularity (Dmin/Dmax) (%),LH1T-59,2338,2024-02-02 00:20:38,94.961,94.95565,93.52739,97.06051
Core Effective Diameter (mm),LH1T-59,2338,2024-02-02 00:20:38,3.991,3.99089,3.98483,3.99657
Core Concentricity (mm),LH1T-59,2338,2024-02-02 00:20:38,0.079,0.07469,0.03814,0.12572
Core Area (mm²),LH1T-60,2339,2024-02-02 00:29:55,12.395,12.40040,12.31675,12.46145
Core Circularity (MCC) (%),LH1T-60,2339,2024-02-02 00:29:55,83.507,83.47587,82.44790,84.57364
Core Circularity (Dmin/Dmax) (%),LH1T-60,2339,2024-02-02 00:29:55,94.228,93.66445,92.93838,96.29489
Core Effective Diameter (mm),LH1T-60,2339,2024-02-02 00:29:55,3.973,3.97353,3.95996,3.98299
Core Concentricity (mm),LH1T-60,2339,2024-02-02 00:29:55,0.106,0.10655,0.07119,0.13878
Core Effective Diameter (mm),LH1T-61,2340,2024-02-02 00:39:09,3.979,3.97911,3.97426,3.98751
Core Circularity (Dmin/Dmax) (%),LH1T-61,2340,2024-02-02 00:39:09,89.479,89.43999,88.72484,90.97807
Core Area (mm²),LH1T-61,2340,2024-02-02 00:39:09,12.436,12.43416,12.40551,12.48714
Core Concentricity (mm),LH1T-61,2340,2024-02-02 00:39:09,0.149,0.15012,0.13523,0.16029
Core Circularity (MCC) (%),LH1T-61,2340,2024-02-02 00:39:09,82.047,82.42055,79.63964,83.60201
Core Area (mm²),LH1T-62,2341,2024-02-02 00:48:25,12.725,12.72638,12.61772,12.84392
Core Circularity (MCC) (%),LH1T-62,2341,2024-02-02 00:48:25,83.856,83.97586,82.43105,85.37394
Core Circularity (Dmin/Dmax) (%),LH1T-62,2341,2024-02-02 00:48:25,96.209,95.23329,94.50143,99.57716
Core Concentricity (mm),LH1T-62,2341,2024-02-02 00:48:25,0.058,0.06129,0.02843,0.09395
Core Effective Diameter (mm),LH1T-62,2341,2024-02-02 00:48:25,4.025,4.02553,4.00870,4.04378
Core Area (mm²),LH1T-63,2342,2024-02-02 00:57:33,12.506,12.50772,12.47060,12.53609
Core Circularity (MCC) (%),LH1T-63,2342,2024-02-02 00:57:33,83.949,83.90271,83.22507,85.40010
Core Circularity (Dmin/Dmax) (%),LH1T-63,2342,2024-02-02 00:57:33,94.584,94.50515,93.36270,96.74388
Core Effective Diameter (mm),LH1T-63,2342,2024-02-02 00:57:33,3.991,3.99073,3.98481,3.99568
Core Concentricity (mm),LH1T-63,2342,2024-02-02 00:57:33,0.079,0.07646,0.06183,0.10644
Core Area (mm²),LH1T-64,2343,2024-02-02 01:06:52,12.497,12.49978,12.44895,12.53757
Core Circularity (MCC) (%),LH1T-64,2343,2024-02-02 01:06:52,83.696,83.71485,82.56265,84.89988
Core Circularity (Dmin/Dmax) (%),LH1T-64,2343,2024-02-02 01:06:52,94.920,94.86113,93.75353,96.60710
Core Effective Diameter (mm),LH1T-64,2343,2024-02-02 01:06:52,3.989,3.98974,3.98110,3.99559
Core Concentricity (mm),LH1T-64,2343,2024-02-02 01:06:52,0.084,0.08501,0.06928,0.09560
Core Area (mm²),LH1T-65,2344,2024-02-02 01:16:04,12.690,12.68509,12.63251,12.80021
Core Circularity (MCC) (%),LH1T-65,2344,2024-02-02 01:16:04,83.719,83.87883,82.45750,84.53963
Core Circularity (Dmin/Dmax) (%),LH1T-65,2344,2024-02-02 01:16:04,96.420,96.40279,95.52128,97.47993
Core Concentricity (mm),LH1T-65,2344,2024-02-02 01:16:04,0.045,0.04812,0.02214,0.06512
Core Effective Diameter (mm),LH1T-65,2344,2024-02-02 01:16:04,4.020,4.01885,4.01064,4.03737
Core Area (mm²),LH1T-66,2345,2024-02-02 01:25:25,12.506,12.50086,12.37781,12.64327
Core Circularity (MCC) (%),LH1T-66,2345,2024-02-02 01:25:25,83.536,83.46165,82.69799,84.45819
Core Circularity (Dmin/Dmax) (%),LH1T-66,2345,2024-02-02 01:25:25,95.039,94.98293,94.41897,95.76560
Core Concentricity (mm),LH1T-66,2345,2024-02-02 01:25:25,0.109,0.10947,0.08872,0.12501
Core Effective Diameter (mm),LH1T-66,2345,2024-02-02 01:25:25,3.990,3.98949,3.97000,4.01230
Core Area (mm²),LH1T-67,2346,2024-02-02 01:34:37,12.593,12.59647,12.49252,12.72221
Core Circularity (MCC) (%),LH1T-67,2346,2024-02-02 01:34:37,83.693,83.71474,82.41659,84.45710
Core Circularity (Dmin/Dmax) (%),LH1T-67,2346,2024-02-02 01:34:37,95.609,95.63390,95.00196,96.23492
Core Concentricity (mm),LH1T-67,2346,2024-02-02 01:34:37,0.109,0.09976,0.08512,0.13611
Core Effective Diameter (mm),LH1T-67,2346,2024-02-02 01:34:37,4.004,4.00457,3.98821,4.02430
Core Area (mm²),LH1T-68,2347,2024-02-02 01:43:56,12.732,12.72208,12.64206,12.87417
Core Circularity (MCC) (%),LH1T-68,2347,2024-02-02 01:43:56,83.916,83.83225,82.91692,84.94917
Core Circularity (Dmin/Dmax) (%),LH1T-68,2347,2024-02-02 01:43:56,97.264,97.23056,96.27553,98.78034
Core Effective Diameter (mm),LH1T-68,2347,2024-02-02 01:43:56,4.027,4.02486,4.01192,4.04912
Core Concentricity (mm),LH1T-68,2347,2024-02-02 01:43:56,0.107,0.10712,0.09494,0.12068
Core Area (mm²),LH1T-69,2348,2024-02-02 01:53:14,12.620,12.61907,12.54228,12.74090
Core Circularity (MCC) (%),LH1T-69,2348,2024-02-02 01:53:14,83.743,83.73031,82.14239,85.23026
Core Circularity (Dmin/Dmax) (%),LH1T-69,2348,2024-02-02 01:53:14,96.175,96.01514,95.28643,97.33012
Core Effective Diameter (mm),LH1T-69,2348,2024-02-02 01:53:14,4.009,4.00854,3.99633,4.02780
Core Concentricity (mm),LH1T-69,2348,2024-02-02 01:53:14,0.077,0.08048,0.04218,0.12397
Core Circularity (MCC) (%),LH1T-70,2349,2024-02-02 02:02:29,83.486,83.49664,82.23881,84.25554
Core Area (mm²),LH1T-70,2349,2024-02-02 02:02:29,12.494,12.50072,12.43362,12.55398
Core Circularity (Dmin/Dmax) (%),LH1T-70,2349,2024-02-02 02:02:29,94.471,94.33299,93.60636,96.07547
Core Effective Diameter (mm),LH1T-70,2349,2024-02-02 02:02:29,3.988,3.98969,3.97871,3.99842
Core Concentricity (mm),LH1T-70,2349,2024-02-02 02:02:29,0.039,0.04153,0.00571,0.08032
Core Area (mm²),LH1T-71,2350,2024-02-02 02:11:45,12.729,12.71993,12.62713,12.85723
Core Circularity (MCC) (%),LH1T-71,2350,2024-02-02 02:11:45,84.510,84.48416,83.64878,85.95448
Core Circularity (Dmin/Dmax) (%),LH1T-71,2350,2024-02-02 02:11:45,96.441,96.08480,95.23097,98.98386
Core Effective Diameter (mm),LH1T-71,2350,2024-02-02 02:11:45,4.026,4.02479,4.00972,4.04625
Core Concentricity (mm),LH1T-71,2350,2024-02-02 02:11:45,0.083,0.07917,0.06486,0.09978
Core Area (mm²),LH1T-72,2351,2024-02-02 02:20:58,12.573,12.57522,12.47679,12.65793
Core Circularity (MCC) (%),LH1T-72,2351,2024-02-02 02:20:58,83.530,83.35536,82.51143,84.84412
Core Circularity (Dmin/Dmax) (%),LH1T-72,2351,2024-02-02 02:20:58,95.489,95.28596,94.90372,96.84588
Core Effective Diameter (mm),LH1T-72,2351,2024-02-02 02:20:58,4.001,4.00132,3.98579,4.01471
Core Concentricity (mm),LH1T-72,2351,2024-02-02 02:20:58,0.070,0.07753,0.04037,0.10740
Core Area (mm²),LH1T-73,2352,2024-02-02 02:30:12,12.694,12.68832,12.63897,12.78515
Core Circularity (MCC) (%),LH1T-73,2352,2024-02-02 02:30:12,83.943,83.92561,83.09843,84.88660
Core Circularity (Dmin/Dmax) (%),LH1T-73,2352,2024-02-02 02:30:12,96.850,96.72519,96.14451,97.95272
Core Concentricity (mm),LH1T-73,2352,2024-02-02 02:30:12,0.121,0.11464,0.09924,0.14934
Core Effective Diameter (mm),LH1T-73,2352,2024-02-02 02:30:12,4.020,4.01940,4.01143,4.03470
Core Area (mm²),LH1T-74,2353,2024-02-02 02:39:30,12.525,12.52493,12.48216,12.55963
Core Circularity (MCC) (%),LH1T-74,2353,2024-02-02 02:39:30,83.996,84.04567,82.73208,85.54872
Core Circularity (Dmin/Dmax) (%),LH1T-74,2353,2024-02-02 02:39:30,94.051,93.47008,92.55882,97.33454
Core Effective Diameter (mm),LH1T-74,2353,2024-02-02 02:39:30,3.994,3.99356,3.98670,3.99917
Core Concentricity (mm),LH1T-74,2353,2024-02-02 02:39:30,0.087,0.08227,0.05981,0.12733
Core Area (mm²),LH1T-75,2354,2024-02-02 02:48:44,12.424,12.42111,12.30452,12.58840
Core Circularity (MCC) (%),LH1T-75,2354,2024-02-02 02:48:44,82.715,82.64307,81.01028,84.36413
Core Circularity (Dmin/Dmax) (%),LH1T-75,2354,2024-02-02 02:48:44,89.778,89.70306,89.33346,90.55145
Core Effective Diameter (mm),LH1T-75,2354,2024-02-02 02:48:44,3.977,3.97696,3.95812,4.00387
Core Concentricity (mm),LH1T-75,2354,2024-02-02 02:48:44,0.134,0.13361,0.11185,0.15057
Core Area (mm²),LH1T-76,2355,2024-02-02 02:57:59,12.555,12.55653,12.51094,12.59782
Core Circularity (MCC) (%),LH1T-76,2355,2024-02-02 02:57:59,84.020,83.92906,83.10210,85.28264
Core Circularity (Dmin/Dmax) (%),LH1T-76,2355,2024-02-02 02:57:59,95.034,94.79209,93.58885,97.89248
Core Effective Diameter (mm),LH1T-76,2355,2024-02-02 02:57:59,3.998,3.99866,3.99111,4.00513
Core Concentricity (mm),LH1T-76,2355,2024-02-02 02:57:59,0.068,0.06448,0.04849,0.09129
Core Area (mm²),LH1T-77,2356,2024-02-02 03:07:18,12.472,12.47436,12.43160,12.50624
Core Circularity (MCC) (%),LH1T-77,2356,2024-02-02 03:07:18,83.913,84.02097,82.89817,85.29582
Core Circularity (Dmin/Dmax) (%),LH1T-77,2356,2024-02-02 03:07:18,94.594,94.30838,93.18097,97.81300
Core Concentricity (mm),LH1T-77,2356,2024-02-02 03:07:18,0.070,0.06837,0.05183,0.09192
Core Effective Diameter (mm),LH1T-77,2356,2024-02-02 03:07:18,3.985,3.98544,3.97857,3.99028
Core Area (mm²),LH1T-78,2357,2024-02-02 03:16:32,12.552,12.55236,12.47194,12.66923
Core Circularity (MCC) (%),LH1T-78,2357,2024-02-02 03:16:32,83.890,83.92479,82.82782,85.14539
Core Circularity (Dmin/Dmax) (%),LH1T-78,2357,2024-02-02 03:16:32,95.338,95.29539,94.82607,96.01092
Core Concentricity (mm),LH1T-78,2357,2024-02-02 03:16:32,0.125,0.12417,0.11059,0.13924
Core Effective Diameter (mm),LH1T-78,2357,2024-02-02 03:16:32,3.998,3.99780,3.98490,4.01602
Core Circularity (Dmin/Dmax) (%),LH1T-79,2358,2024-02-02 03:25:44,96.760,96.06189,95.25510,99.50414
Core Area (mm²),LH1T-79,2358,2024-02-02 03:25:44,12.719,12.72114,12.59540,12.85158
Core Circularity (MCC) (%),LH1T-79,2358,2024-02-02 03:25:44,83.994,83.90204,83.10464,85.27544
Core Concentricity (mm),LH1T-79,2358,2024-02-02 03:25:44,0.039,0.04013,0.01842,0.06158
Core Effective Diameter (mm),LH1T-79,2358,2024-02-02 03:25:44,4.024,4.02488,4.00535,4.04557
Core Area (mm²),LH1T-80,2360,2024-02-02 03:35:06,12.400,12.40282,12.34473,12.46455
Core Circularity (MCC) (%),LH1T-80,2360,2024-02-02 03:35:06,83.585,83.63444,82.16442,84.47158
Core Circularity (Dmin/Dmax) (%),LH1T-80,2360,2024-02-02 03:35:06,93.614,93.44744,92.64990,95.45118
Core Effective Diameter (mm),LH1T-80,2360,2024-02-02 03:35:06,3.973,3.97382,3.96452,3.98381
Core Concentricity (mm),LH1T-80,2360,2024-02-02 03:35:06,0.075,0.07732,0.05217,0.10161
Core Area (mm²),LH1T-81,2368,2024-02-02 07:59:10,12.723,12.72248,12.62054,12.83612
Core Circularity (MCC) (%),LH1T-81,2368,2024-02-02 07:59:10,84.215,84.25431,83.26053,85.49879
Core Circularity (Dmin/Dmax) (%),LH1T-81,2368,2024-02-02 07:59:10,96.959,96.59035,95.75345,98.70844
Core Concentricity (mm),LH1T-81,2368,2024-02-02 07:59:10,0.075,0.07940,0.04739,0.11045
Core Effective Diameter (mm),LH1T-81,2368,2024-02-02 07:59:10,4.025,4.02514,4.00926,4.04312
Core Area (mm²),LH1T-82,2369,2024-02-02 08:08:26,12.749,12.75476,12.67272,12.86167
Core Circularity (MCC) (%),LH1T-82,2369,2024-02-02 08:08:26,84.168,84.14409,83.13194,84.97474
Core Circularity (Dmin/Dmax) (%),LH1T-82,2369,2024-02-02 08:08:26,97.243,97.36128,96.10664,98.80625
Core Effective Diameter (mm),LH1T-82,2369,2024-02-02 08:08:26,4.029,4.02979,4.01701,4.04647
Core Concentricity (mm),LH1T-82,2369,2024-02-02 08:08:26,0.100,0.09656,0.08521,0.11733
Core Area (mm²),LH1T-83,2370,2024-02-02 08:17:46,12.509,12.50476,12.43147,12.64260
Core Circularity (MCC) (%),LH1T-83,2370,2024-02-02 08:17:46,83.581,83.57164,82.16299,85.02143
Core Circularity (Dmin/Dmax) (%),LH1T-83,2370,2024-02-02 08:17:46,94.537,94.46768,93.84036,95.30460
Core Concentricity (mm),LH1T-83,2370,2024-02-02 08:17:46,0.120,0.10985,0.08458,0.16146
Core Effective Diameter (mm),LH1T-83,2370,2024-02-02 08:17:46,3.991,3.99011,3.97839,4.01199
Core Area (mm²),LH1T-84,2371,2024-02-02 08:36:58,12.686,12.68496,12.63345,12.77681
Core Circularity (MCC) (%),LH1T-84,2371,2024-02-02 08:36:58,83.698,83.66804,82.70299,85.01471
Core Circularity (Dmin/Dmax) (%),LH1T-84,2371,2024-02-02 08:36:58,97.267,97.24751,96.29674,98.34164
Core Concentricity (mm),LH1T-84,2371,2024-02-02 08:36:58,0.068,0.07460,0.03290,0.12303
Core Effective Diameter (mm),LH1T-84,2371,2024-02-02 08:36:58,4.019,4.01876,4.01064,4.03364
Core Area (mm²),LH1T-85,2372,2024-02-02 08:46:19,12.351,12.36033,12.27937,12.39919
Core Circularity (MCC) (%),LH1T-85,2372,2024-02-02 08:46:19,83.697,83.76434,82.63253,84.68813
Core Circularity (Dmin/Dmax) (%),LH1T-85,2372,2024-02-02 08:46:19,93.875,93.85460,93.36665,94.63977
Core Effective Diameter (mm),LH1T-85,2372,2024-02-02 08:46:19,3.965,3.96697,3.95420,3.97317
Core Concentricity (mm),LH1T-85,2372,2024-02-02 08:46:19,0.126,0.12891,0.10732,0.14053
Core Area (mm²),LH1T-86,2373,2024-02-02 08:55:47,12.562,12.56124,12.51108,12.59943
Core Circularity (Dmin/Dmax) (%),LH1T-86,2373,2024-02-02 08:55:47,94.318,94.20005,92.85663,96.86611
Core Effective Diameter (mm),LH1T-86,2373,2024-02-02 08:55:47,3.999,3.99940,3.99135,4.00555
Core Circularity (MCC) (%),LH1T-86,2373,2024-02-02 08:55:47,83.792,83.72965,82.80792,85.03592
Core Concentricity (mm),LH1T-86,2373,2024-02-02 08:55:47,0.092,0.08781,0.06921,0.12071
Core Area (mm²),LH1T-87,2374,2024-02-02 09:05:14,12.737,12.73472,12.63561,12.85952
Core Circularity (MCC) (%),LH1T-87,2374,2024-02-02 09:05:14,84.090,84.04986,83.61803,84.98171
Core Circularity (Dmin/Dmax) (%),LH1T-87,2374,2024-02-02 09:05:14,96.544,95.94411,95.10626,98.92367
Core Effective Diameter (mm),LH1T-87,2374,2024-02-02 09:05:14,4.027,4.02689,4.01112,4.04694
Core Concentricity (mm),LH1T-87,2374,2024-02-02 09:05:14,0.086,0.07917,0.05027,0.12568
Core Area (mm²),LH1T-88,2375,2024-02-02 09:14:36,12.678,12.67622,12.58289,12.80653
Core Concentricity (mm),LH1T-88,2375,2024-02-02 09:14:36,0.096,0.09427,0.07604,0.12313
Core Circularity (Dmin/Dmax) (%),LH1T-88,2375,2024-02-02 09:14:36,96.944,96.76674,95.94226,98.61426
Core Circularity (MCC) (%),LH1T-88,2375,2024-02-02 09:14:36,84.168,84.22585,83.19272,85.13424
Core Effective Diameter (mm),LH1T-88,2375,2024-02-02 09:14:36,4.018,4.01746,4.00235,4.03817
Core Circularity (MCC) (%),LH1T-89,2376,2024-02-02 09:23:55,83.730,83.66694,82.63190,84.99255
Core Circularity (Dmin/Dmax) (%),LH1T-89,2376,2024-02-02 09:23:55,94.295,94.12005,93.23894,96.33473
Core Area (mm²),LH1T-89,2376,2024-02-02 09:23:55,12.350,12.35078,12.31877,12.37673
Core Concentricity (mm),LH1T-89,2376,2024-02-02 09:23:55,0.125,0.12440,0.10886,0.14308
Core Effective Diameter (mm),LH1T-89,2376,2024-02-02 09:23:55,3.966,3.96561,3.96037,3.96983
Core Area (mm²),LH1T-90,2377,2024-02-02 09:33:16,12.431,12.43241,12.38951,12.47584
Core Circularity (MCC) (%),LH1T-90,2377,2024-02-02 09:33:16,83.452,83.42900,82.35976,84.70730
Core Circularity (Dmin/Dmax) (%),LH1T-90,2377,2024-02-02 09:33:16,95.221,95.07966,94.35122,97.00585
Core Effective Diameter (mm),LH1T-90,2377,2024-02-02 09:33:16,3.978,3.97858,3.97188,3.98547
Core Concentricity (mm),LH1T-90,2377,2024-02-02 09:33:16,0.111,0.10599,0.06884,0.15272
Core Area (mm²),LH1T-91,2378,2024-02-02 09:42:42,12.808,12.80344,12.71414,12.91788
Core Circularity (MCC) (%),LH1T-91,2378,2024-02-02 09:42:42,84.240,84.25055,83.51179,84.94289
Core Circularity (Dmin/Dmax) (%),LH1T-91,2378,2024-02-02 09:42:42,96.985,96.65709,95.53370,99.14267
Core Concentricity (mm),LH1T-91,2378,2024-02-02 09:42:42,0.084,0.07855,0.05347,0.13510
Core Effective Diameter (mm),LH1T-91,2378,2024-02-02 09:42:42,4.038,4.03769,4.02326,4.05594
Core Area (mm²),LH1T-92,2379,2024-02-02 09:52:09,12.409,12.41681,12.33289,12.49575
Core Circularity (MCC) (%),LH1T-92,2379,2024-02-02 09:52:09,81.911,81.92779,80.03680,83.22094
Core Circularity (Dmin/Dmax) (%),LH1T-92,2379,2024-02-02 09:52:09,89.156,89.07532,88.56961,90.43272
Core Effective Diameter (mm),LH1T-92,2379,2024-02-02 09:52:09,3.975,3.97632,3.96281,3.98885
Core Concentricity (mm),LH1T-92,2379,2024-02-02 09:52:09,0.126,0.12558,0.09897,0.14538
Core Area (mm²),LH1T-93,2380,2024-02-02 10:01:29,12.427,12.42703,12.38937,12.46320
Core Circularity (MCC) (%),LH1T-93,2380,2024-02-02 10:01:29,83.836,83.76452,82.99078,85.25790
Core Circularity (Dmin/Dmax) (%),LH1T-93,2380,2024-02-02 10:01:29,94.690,94.07958,93.31894,97.15235
Core Concentricity (mm),LH1T-93,2380,2024-02-02 10:01:29,0.123,0.12449,0.10730,0.13416
Core Effective Diameter (mm),LH1T-93,2380,2024-02-02 10:01:29,3.978,3.97770,3.97165,3.98343
Core Circularity (MCC) (%),LH1T-94,2381,2024-02-02 10:10:49,84.091,84.21186,83.11470,85.17655
Core Area (mm²),LH1T-94,2381,2024-02-02 10:10:49,12.687,12.68846,12.57254,12.81742
Core Circularity (Dmin/Dmax) (%),LH1T-94,2381,2024-02-02 10:10:49,96.497,96.14113,95.40176,98.11298
Core Concentricity (mm),LH1T-94,2381,2024-02-02 10:10:49,0.023,0.02484,0.00215,0.03672
Core Effective Diameter (mm),LH1T-94,2381,2024-02-02 10:10:49,4.019,4.01983,4.00102,4.03989
Core Area (mm²),LH1T-95,2383,2024-02-02 10:20:11,12.453,12.45379,12.40497,12.51498
Core Circularity (MCC) (%),LH1T-95,2383,2024-02-02 10:20:11,80.370,80.24895,78.02827,83.57544
Core Circularity (Dmin/Dmax) (%),LH1T-95,2383,2024-02-02 10:20:11,90.049,89.96020,89.43756,91.20887
Core Concentricity (mm),LH1T-95,2383,2024-02-02 10:20:11,0.155,0.16058,0.08134,0.24212
Core Effective Diameter (mm),LH1T-95,2383,2024-02-02 10:20:11,3.982,3.98165,3.97368,3.99157
Core Area (mm²),LH1T-96,2384,2024-02-02 10:29:36,12.568,12.56675,12.52412,12.60723
Core Circularity (MCC) (%),LH1T-96,2384,2024-02-02 10:29:36,83.986,83.89214,83.01272,85.05964
Core Circularity (Dmin/Dmax) (%),LH1T-96,2384,2024-02-02 10:29:36,94.700,94.37661,93.24778,98.16468
Core Concentricity (mm),LH1T-96,2384,2024-02-02 10:29:36,0.062,0.05420,0.04009,0.10030
Core Effective Diameter (mm),LH1T-96,2384,2024-02-02 10:29:36,4.000,4.00019,3.99333,4.00705
Core Area (mm²),LH1T-97,2385,2024-02-02 10:39:00,12.581,12.58101,12.51968,12.64462
Core Circularity (MCC) (%),LH1T-97,2385,2024-02-02 10:39:00,83.643,83.57140,82.71282,84.83925
Core Circularity (Dmin/Dmax) (%),LH1T-97,2385,2024-02-02 10:39:00,95.766,95.60372,95.25516,96.84044
Core Concentricity (mm),LH1T-97,2385,2024-02-02 10:39:00,0.097,0.10262,0.07121,0.13599
Core Effective Diameter (mm),LH1T-97,2385,2024-02-02 10:39:00,4.002,4.00218,3.99210,4.01263
Core Area (mm²),LH1T-98,2389,2024-02-02 10:48:24,12.705,12.70836,12.63466,12.80034
Core Circularity (MCC) (%),LH1T-98,2389,2024-02-02 10:48:24,84.134,84.15155,82.80871,85.20406
Core Circularity (Dmin/Dmax) (%),LH1T-98,2389,2024-02-02 10:48:24,96.712,96.44655,95.44639,99.07171
Core Concentricity (mm),LH1T-98,2389,2024-02-02 10:48:24,0.057,0.05722,0.02230,0.10748
Core Effective Diameter (mm),LH1T-98,2389,2024-02-02 10:48:24,4.022,4.02240,4.01053,4.03744
Core Area (mm²),LH1T-99,2390,2024-02-02 10:57:52,12.764,12.76699,12.64610,12.87902
Core Circularity (MCC) (%),LH1T-99,2390,2024-02-02 10:57:52,84.069,84.23487,82.76246,85.25098
Core Circularity (Dmin/Dmax) (%),LH1T-99,2390,2024-02-02 10:57:52,97.158,96.64382,95.89137,99.66122
